#time	ya(t)	yb(t)
1.315000 114.053791 0.126961
1.320000 114.110832 0.126920
1.325000 114.167902 0.126880
1.330000 114.225000 0.126840
1.335000 114.282127 0.126799
1.340000 114.339282 0.126759
1.345000 114.396466 0.126719
1.350000 114.453678 0.126679
1.355000 114.510920 0.126639
1.360000 114.568189 0.126599
1.365000 114.625488 0.126559
1.370000 114.682815 0.126519
1.375000 114.740171 0.126480
1.380000 114.797555 0.126440
1.385000 114.854968 0.126400
1.390000 114.912410 0.126361
1.395000 114.969881 0.126321
1.400000 115.027380 0.126282
1.405000 115.084908 0.126242
1.410000 115.142465 0.126203
1.415000 115.200050 0.126164
1.420000 115.257665 0.126125
1.425000 115.315308 0.126085
1.430000 115.372980 0.126046
1.435000 115.430681 0.126007
1.440000 115.488411 0.125968
1.445000 115.546169 0.125929
1.450000 115.603957 0.125891
1.455000 115.661773 0.125852
1.460000 115.719619 0.125813
1.465000 115.777493 0.125774
1.470000 115.835396 0.125736
1.475000 115.893328 0.125697
1.480000 115.951290 0.125659
1.485000 116.009280 0.125620
1.490000 116.067299 0.125582
1.495000 116.125347 0.125543
1.500000 116.183424 0.125505
1.505000 116.241531 0.125467
1.510000 116.299666 0.125429
1.515000 116.357830 0.125391
1.520000 116.416024 0.125353
1.525000 116.474246 0.125315
1.530000 116.532498 0.125277
1.535000 116.590779 0.125239
1.540000 116.649089 0.125201
1.545000 116.707428 0.125163
1.550000 116.765796 0.125125
1.555000 116.824194 0.125088
1.560000 116.882620 0.125050
1.565000 116.941076 0.125013
1.570000 116.999561 0.124975
1.575000 117.058076 0.124938
1.580000 117.116619 0.124900
1.585000 117.175192 0.124863
1.590000 117.233795 0.124826
1.595000 117.292426 0.124788
1.600000 117.351087 0.124751
1.605000 117.409777 0.124714
1.610000 117.468497 0.124677
1.615000 117.527246 0.124640
1.620000 117.586024 0.124603
1.625000 117.644832 0.124566
1.630000 117.703669 0.124530
1.635000 117.762536 0.124493
1.640000 117.821432 0.124456
1.645000 117.880357 0.124419
1.650000 117.939312 0.124383
1.655000 117.998296 0.124346
1.660000 118.057310 0.124310
1.665000 118.116354 0.124273
1.670000 118.175427 0.124237
1.675000 118.234529 0.124201
1.680000 118.293661 0.124164
1.685000 118.352823 0.124128
1.690000 118.412014 0.124092
1.695000 118.471235 0.124056
1.700000 118.530485 0.124020
1.705000 118.589765 0.123984
1.710000 118.649075 0.123948
1.715000 118.708414 0.123912
1.720000 118.767783 0.123876
1.725000 118.827182 0.123840
1.730000 118.886611 0.123805
1.735000 118.946069 0.123769
1.740000 119.005557 0.123733
1.745000 119.065074 0.123698
1.750000 119.124622 0.123662
1.755000 119.184199 0.123627
1.760000 119.243806 0.123591
1.765000 119.303443 0.123556
1.770000 119.363109 0.123521
1.775000 119.422806 0.123485
1.780000 119.482532 0.123450
1.785000 119.542288 0.123415
1.790000 119.602074 0.123380
1.795000 119.661890 0.123345
1.800000 119.721736 0.123310
1.805000 119.781612 0.123275
1.810000 119.841518 0.123240
1.815000 119.901454 0.123205
1.820000 119.961419 0.123170
1.825000 120.021415 0.123136
1.830000 120.081441 0.123101
1.835000 120.141497 0.123066
1.840000 120.201582 0.123032
1.845000 120.261698 0.122997
1.850000 120.321844 0.122963
1.855000 120.382020 0.122928
1.860000 120.442226 0.122894
1.865000 120.502462 0.122860
1.870000 120.562729 0.122826
1.875000 120.623025 0.122791
1.880000 120.683352 0.122757
1.885000 120.743708 0.122723
1.890000 120.804095 0.122689
1.895000 120.864512 0.122655
1.900000 120.924960 0.122621
1.905000 120.985437 0.122587
1.910000 121.045945 0.122553
1.915000 121.106483 0.122519
1.920000 121.167052 0.122486
1.925000 121.227650 0.122452
1.930000 121.288279 0.122418
1.935000 121.348939 0.122385
1.940000 121.409628 0.122351
1.945000 121.470348 0.122318
1.950000 121.531099 0.122284
1.955000 121.591879 0.122251
1.960000 121.652691 0.122217
1.965000 121.713532 0.122184
1.970000 121.774404 0.122151
1.975000 121.835306 0.122118
1.980000 121.896239 0.122085
1.985000 121.957203 0.122051
1.990000 122.018197 0.122018
1.995000 122.079221 0.121985
2.000000 122.140276 0.121952
2.005000 122.201361 0.121920
2.010000 122.262477 0.121887
2.015000 122.323624 0.121854
2.020000 122.384801 0.121821
2.025000 122.446009 0.121788
2.030000 122.507247 0.121756
2.035000 122.568516 0.121723
2.040000 122.629815 0.121691
2.045000 122.691146 0.121658
2.050000 122.752506 0.121626
2.055000 122.813898 0.121593
2.060000 122.875320 0.121561
2.065000 122.936773 0.121529
2.070000 122.998257 0.121496
2.075000 123.059772 0.121464
2.080000 123.121317 0.121432
2.085000 123.182893 0.121400
2.090000 123.244500 0.121368
2.095000 123.306138 0.121336
2.100000 123.367806 0.121304
2.105000 123.429505 0.121272
2.110000 123.491236 0.121240
2.115000 123.552997 0.121208
2.120000 123.614789 0.121176
2.125000 123.676611 0.121144
2.130000 123.738465 0.121113
2.135000 123.800350 0.121081
2.140000 123.862265 0.121050
2.145000 123.924212 0.121018
2.150000 123.986190 0.120987
2.155000 124.048198 0.120955
2.160000 124.110238 0.120924
2.165000 124.172309 0.120892
2.170000 124.234410 0.120861
2.175000 124.296543 0.120830
2.180000 124.358707 0.120798
2.185000 124.420902 0.120767
2.190000 124.483128 0.120736
2.195000 124.545385 0.120705
2.200000 124.607673 0.120674
2.205000 124.669992 0.120643
2.210000 124.732343 0.120612
2.215000 124.794725 0.120581
2.220000 124.857138 0.120550
2.225000 124.919582 0.120520
2.230000 124.982057 0.120489
2.235000 125.044564 0.120458
2.240000 125.107102 0.120427
2.245000 125.169671 0.120397
2.250000 125.232272 0.120366
2.255000 125.294903 0.120336
2.260000 125.357567 0.120305
2.265000 125.420261 0.120275
2.270000 125.482987 0.120244
2.275000 125.545744 0.120214
2.280000 125.608533 0.120184
2.285000 125.671353 0.120154
2.290000 125.734204 0.120123
2.295000 125.797087 0.120093
2.300000 125.860001 0.120063
2.305000 125.922947 0.120033
2.310000 125.985924 0.120003
2.315000 126.048933 0.119973
2.320000 126.111973 0.119943
2.325000 126.175045 0.119913
2.330000 126.238148 0.119883
2.335000 126.301283 0.119853
2.340000 126.364449 0.119824
2.345000 126.427647 0.119794
2.350000 126.490877 0.119764
2.355000 126.554138 0.119735
2.360000 126.617431 0.119705
2.365000 126.680756 0.119676
2.370000 126.744112 0.119646
2.375000 126.807500 0.119617
2.380000 126.870919 0.119587
2.385000 126.934371 0.119558
2.390000 126.997854 0.119529
2.395000 127.061368 0.119499
2.400000 127.124915 0.119470
2.405000 127.188493 0.119441
2.410000 127.252104 0.119412
2.415000 127.315745 0.119383
2.420000 127.379419 0.119354
2.425000 127.443125 0.119325
2.430000 127.506862 0.119296
2.435000 127.570632 0.119267
2.440000 127.634433 0.119238
2.445000 127.698266 0.119209
2.450000 127.762131 0.119180
2.455000 127.826028 0.119151
2.460000 127.889957 0.119123
2.465000 127.953918 0.119094
2.470000 128.017911 0.119065
2.475000 128.081936 0.119037
2.480000 128.145993 0.119008
2.485000 128.210082 0.118980
2.490000 128.274203 0.118951
2.495000 128.338356 0.118923
2.500000 128.402542 0.118895
2.505000 128.466759 0.118866
2.510000 128.531008 0.118838
2.515000 128.595290 0.118810
2.520000 128.659604 0.118782
2.525000 128.723950 0.118753
2.530000 128.788328 0.118725
2.535000 128.852738 0.118697
2.540000 128.917180 0.118669
2.545000 128.981655 0.118641
2.550000 129.046162 0.118613
2.555000 129.110701 0.118585
2.560000 129.175273 0.118558
2.565000 129.239877 0.118530
2.570000 129.304513 0.118502
2.575000 129.369181 0.118474
2.580000 129.433882 0.118447
2.585000 129.498615 0.118419
2.590000 129.563380 0.118391
2.595000 129.628178 0.118364
2.600000 129.693009 0.118336
2.605000 129.757871 0.118309
2.610000 129.822767 0.118281
2.615000 129.887694 0.118254
2.620000 129.952654 0.118227
2.625000 130.017647 0.118199
2.630000 130.082672 0.118172
2.635000 130.147729 0.118145
2.640000 130.212820 0.118118
2.645000 130.277942 0.118090
2.650000 130.343098 0.118063
2.655000 130.408285 0.118036
2.660000 130.473506 0.118009
2.665000 130.538759 0.117982
2.670000 130.604045 0.117955
2.675000 130.669363 0.117928
2.680000 130.734714 0.117901
2.685000 130.800098 0.117875
2.690000 130.865514 0.117848
2.695000 130.930963 0.117821
2.700000 130.996445 0.117794
2.705000 131.061960 0.117768
2.710000 131.127507 0.117741
2.715000 131.193087 0.117714
2.720000 131.258700 0.117688
2.725000 131.324346 0.117661
2.730000 131.390024 0.117635
2.735000 131.455736 0.117608
2.740000 131.521480 0.117582
2.745000 131.587257 0.117556
2.750000 131.653067 0.117529
2.755000 131.718910 0.117503
2.760000 131.784786 0.117477
2.765000 131.850695 0.117451
2.770000 131.916637 0.117425
2.775000 131.982612 0.117398
2.780000 132.048620 0.117372
2.785000 132.114661 0.117346
2.790000 132.180734 0.117320
2.795000 132.246841 0.117294
2.800000 132.312981 0.117268
2.805000 132.379154 0.117243
2.810000 132.445360 0.117217
2.815000 132.511600 0.117191
2.820000 132.577872 0.117165
2.825000 132.644178 0.117139
2.830000 132.710516 0.117114
2.835000 132.776888 0.117088
2.840000 132.843293 0.117062
2.845000 132.909731 0.117037
2.850000 132.976203 0.117011
2.855000 133.042708 0.116986
2.860000 133.109246 0.116960
2.865000 133.175817 0.116935
2.870000 133.242421 0.116910
2.875000 133.309059 0.116884
2.880000 133.375730 0.116859
2.885000 133.442435 0.116834
2.890000 133.509173 0.116808
2.895000 133.575944 0.116783
2.900000 133.642749 0.116758
2.905000 133.709587 0.116733
2.910000 133.776458 0.116708
2.915000 133.843363 0.116683
2.920000 133.910302 0.116658
2.925000 133.977274 0.116633
2.930000 134.044279 0.116608
2.935000 134.111318 0.116583
2.940000 134.178390 0.116558
2.945000 134.245496 0.116533
2.950000 134.312636 0.116509
2.955000 134.379809 0.116484
2.960000 134.447016 0.116459
2.965000 134.514256 0.116434
2.970000 134.581530 0.116410
2.975000 134.648838 0.116385
2.980000 134.716179 0.116361
2.985000 134.783554 0.116336
2.990000 134.850962 0.116312
2.995000 134.918405 0.116287
3.000000 134.985881 0.116263
3.005000 135.053391 0.116238
3.010000 135.120934 0.116214
3.015000 135.188512 0.116190
3.020000 135.256123 0.116166
3.025000 135.323768 0.116141
3.030000 135.391446 0.116117
3.035000 135.459159 0.116093
3.040000 135.526906 0.116069
3.045000 135.594686 0.116045
3.050000 135.662500 0.116021
3.055000 135.730349 0.115997
3.060000 135.798231 0.115973
3.065000 135.866147 0.115949
3.070000 135.934097 0.115925
3.075000 136.002081 0.115901
3.080000 136.070099 0.115877
3.085000 136.138151 0.115853
3.090000 136.206237 0.115830
3.095000 136.274357 0.115806
3.100000 136.342511 0.115782
3.105000 136.410700 0.115758
3.110000 136.478922 0.115735
3.115000 136.547179 0.115711
3.120000 136.615469 0.115688
3.125000 136.683794 0.115664
3.130000 136.752153 0.115641
3.135000 136.820546 0.115617
3.140000 136.888974 0.115594
3.145000 136.957435 0.115571
3.150000 137.025931 0.115547
3.155000 137.094461 0.115524
3.160000 137.163026 0.115501
3.165000 137.231624 0.115477
3.170000 137.300257 0.115454
3.175000 137.368924 0.115431
3.180000 137.437626 0.115408
3.185000 137.506362 0.115385
3.190000 137.575132 0.115362
3.195000 137.643937 0.115339
3.200000 137.712776 0.115316
3.205000 137.781650 0.115293
3.210000 137.850558 0.115270
3.215000 137.919501 0.115247
3.220000 137.988478 0.115224
3.225000 138.057489 0.115201
3.230000 138.126535 0.115178
3.235000 138.195616 0.115156
3.240000 138.264731 0.115133
3.245000 138.333880 0.115110
3.250000 138.403065 0.115088
3.255000 138.472283 0.115065
3.260000 138.541537 0.115042
3.265000 138.610825 0.115020
3.270000 138.680148 0.114997
3.275000 138.749505 0.114975
3.280000 138.818897 0.114953
3.285000 138.888324 0.114930
3.290000 138.957786 0.114908
3.295000 139.027282 0.114885
3.300000 139.096813 0.114863
3.305000 139.166379 0.114841
3.310000 139.235979 0.114819
3.315000 139.305615 0.114796
3.320000 139.375285 0.114774
3.325000 139.444990 0.114752
3.330000 139.514730 0.114730
3.335000 139.584505 0.114708
3.340000 139.654314 0.114686
3.345000 139.724159 0.114664
3.350000 139.794039 0.114642
3.355000 139.863953 0.114620
3.360000 139.933902 0.114598
3.365000 140.003887 0.114576
3.370000 140.073906 0.114554
3.375000 140.143961 0.114532
3.380000 140.214050 0.114511
3.385000 140.284175 0.114489
3.390000 140.354335 0.114467
3.395000 140.424529 0.114445
3.400000 140.494759 0.114424
3.405000 140.565024 0.114402
3.410000 140.635324 0.114381
3.415000 140.705659 0.114359
3.420000 140.776030 0.114338
3.425000 140.846435 0.114316
3.430000 140.916876 0.114295
3.435000 140.987352 0.114273
3.440000 141.057864 0.114252
3.445000 141.128410 0.114230
3.450000 141.198992 0.114209
3.455000 141.269609 0.114188
3.460000 141.340262 0.114166
3.465000 141.410949 0.114145
3.470000 141.481673 0.114124
3.475000 141.552431 0.114103
3.480000 141.623225 0.114082
3.485000 141.694054 0.114061
3.490000 141.764919 0.114040
3.495000 141.835819 0.114019
3.500000 141.906755 0.113998
3.505000 141.977726 0.113977
3.510000 142.048733 0.113956
3.515000 142.119775 0.113935
3.520000 142.190852 0.113914
3.525000 142.261966 0.113893
3.530000 142.333114 0.113872
3.535000 142.404299 0.113851
3.540000 142.475519 0.113831
3.545000 142.546774 0.113810
3.550000 142.618065 0.113789
3.555000 142.689392 0.113768
3.560000 142.760755 0.113748
3.565000 142.832153 0.113727
3.570000 142.903587 0.113707
3.575000 142.975057 0.113686
3.580000 143.046562 0.113666
3.585000 143.118103 0.113645
3.590000 143.189680 0.113625
3.595000 143.261293 0.113604
3.600000 143.332941 0.113584
3.605000 143.404626 0.113563
3.610000 143.476346 0.113543
3.615000 143.548102 0.113523
3.620000 143.619894 0.113503
3.625000 143.691722 0.113482
3.630000 143.763586 0.113462
3.635000 143.835486 0.113442
3.640000 143.907421 0.113422
3.645000 143.979393 0.113402
3.650000 144.051401 0.113382
3.655000 144.123445 0.113362
3.660000 144.195524 0.113341
3.665000 144.267640 0.113322
3.670000 144.339792 0.113302
3.675000 144.411980 0.113282
3.680000 144.484204 0.113262
3.685000 144.556464 0.113242
3.690000 144.628760 0.113222
3.695000 144.701093 0.113202
3.700000 144.773461 0.113182
3.705000 144.845866 0.113163
3.710000 144.918307 0.113143
3.715000 144.990785 0.113123
3.720000 145.063298 0.113104
3.725000 145.135848 0.113084
3.730000 145.208434 0.113064
3.735000 145.281056 0.113045
3.740000 145.353715 0.113025
3.745000 145.426410 0.113006
3.750000 145.499141 0.112986
3.755000 145.571909 0.112967
3.760000 145.644713 0.112947
3.765000 145.717554 0.112928
3.770000 145.790431 0.112908
3.775000 145.863344 0.112889
3.780000 145.936294 0.112870
3.785000 146.009281 0.112850
3.790000 146.082304 0.112831
3.795000 146.155363 0.112812
3.800000 146.228459 0.112793
3.805000 146.301591 0.112774
3.810000 146.374761 0.112754
3.815000 146.447966 0.112735
3.820000 146.521209 0.112716
3.825000 146.594487 0.112697
3.830000 146.667803 0.112678
3.835000 146.741155 0.112659
3.840000 146.814544 0.112640
3.845000 146.887970 0.112621
3.850000 146.961432 0.112602
3.855000 147.034931 0.112583
3.860000 147.108467 0.112565
3.865000 147.182040 0.112546
3.870000 147.255649 0.112527
3.875000 147.329295 0.112508
3.880000 147.402978 0.112489
3.885000 147.476698 0.112471
3.890000 147.550455 0.112452
3.895000 147.624249 0.112433
3.900000 147.698079 0.112415
3.905000 147.771947 0.112396
3.910000 147.845851 0.112377
3.915000 147.919793 0.112359
3.920000 147.993771 0.112340
3.925000 148.067787 0.112322
3.930000 148.141839 0.112303
3.935000 148.215928 0.112285
3.940000 148.290055 0.112267
3.945000 148.364218 0.112248
3.950000 148.438419 0.112230
3.955000 148.512657 0.112212
3.960000 148.586932 0.112193
3.965000 148.661244 0.112175
3.970000 148.735593 0.112157
3.975000 148.809979 0.112138
3.980000 148.884403 0.112120
3.985000 148.958864 0.112102
3.990000 149.033362 0.112084
3.995000 149.107897 0.112066
4.000000 149.182470 0.112048
4.005000 149.257080 0.112030
4.010000 149.331727 0.112012
4.015000 149.406411 0.111994
4.020000 149.481133 0.111976
4.025000 149.555893 0.111958
4.030000 149.630689 0.111940
4.035000 149.705523 0.111922
4.040000 149.780395 0.111904
4.045000 149.855304 0.111886
4.050000 149.930250 0.111868
4.055000 150.005234 0.111851
4.060000 150.080255 0.111833
4.065000 150.155314 0.111815
4.070000 150.230411 0.111797
4.075000 150.305545 0.111780
4.080000 150.380716 0.111762
4.085000 150.455925 0.111744
4.090000 150.531172 0.111727
4.095000 150.606456 0.111709
4.100000 150.681779 0.111692
4.105000 150.757138 0.111674
4.110000 150.832536 0.111657
4.115000 150.907971 0.111639
4.120000 150.983444 0.111622
4.125000 151.058954 0.111604
4.130000 151.134503 0.111587
4.135000 151.210089 0.111570
4.140000 151.285713 0.111552
4.145000 151.361374 0.111535
4.150000 151.437074 0.111518
4.155000 151.512812 0.111500
4.160000 151.588587 0.111483
4.165000 151.664400 0.111466
4.170000 151.740251 0.111449
4.175000 151.816140 0.111432
4.180000 151.892067 0.111414
4.185000 151.968032 0.111397
4.190000 152.044035 0.111380
4.195000 152.120077 0.111363
4.200000 152.196156 0.111346
4.205000 152.272273 0.111329
4.210000 152.348428 0.111312
4.215000 152.424621 0.111295
4.220000 152.500852 0.111278
4.225000 152.577122 0.111261
4.230000 152.653430 0.111245
4.235000 152.729775 0.111228
4.240000 152.806159 0.111211
4.245000 152.882582 0.111194
4.250000 152.959042 0.111177
4.255000 153.035541 0.111160
4.260000 153.112078 0.111144
4.265000 153.188653 0.111127
4.270000 153.265266 0.111110
4.275000 153.341918 0.111094
4.280000 153.418608 0.111077
4.285000 153.495337 0.111060
4.290000 153.572103 0.111044
4.295000 153.648909 0.111027
4.300000 153.725752 0.111011
4.305000 153.802634 0.110994
4.310000 153.879555 0.110978
4.315000 153.956514 0.110961
4.320000 154.033512 0.110945
4.325000 154.110548 0.110929
4.330000 154.187622 0.110912
4.335000 154.264735 0.110896
4.340000 154.341887 0.110879
4.345000 154.419077 0.110863
4.350000 154.496306 0.110847
4.355000 154.573573 0.110831
4.360000 154.650879 0.110814
4.365000 154.728224 0.110798
4.370000 154.805608 0.110782
4.375000 154.883030 0.110766
4.380000 154.960491 0.110750
4.385000 155.037990 0.110734
4.390000 155.115529 0.110718
4.395000 155.193106 0.110701
4.400000 155.270722 0.110685
4.405000 155.348377 0.110669
4.410000 155.426070 0.110653
4.415000 155.503803 0.110637
4.420000 155.581574 0.110621
4.425000 155.659384 0.110606
4.430000 155.737233 0.110590
4.435000 155.815122 0.110574
4.440000 155.893049 0.110558
4.445000 155.971015 0.110542
4.450000 156.049020 0.110526
4.455000 156.127064 0.110511
4.460000 156.205147 0.110495
4.465000 156.283269 0.110479
4.470000 156.361430 0.110463
4.475000 156.439630 0.110448
4.480000 156.517870 0.110432
4.485000 156.596148 0.110416
4.490000 156.674466 0.110401
4.495000 156.752823 0.110385
4.500000 156.831219 0.110370
4.505000 156.909654 0.110354
4.510000 156.988128 0.110339
4.515000 157.066642 0.110323
4.520000 157.145195 0.110308
4.525000 157.223787 0.110292
4.530000 157.302419 0.110277
4.535000 157.381090 0.110261
4.540000 157.459800 0.110246
4.545000 157.538549 0.110231
4.550000 157.617338 0.110215
4.555000 157.696167 0.110200
4.560000 157.775034 0.110185
4.565000 157.853942 0.110169
4.570000 157.932888 0.110154
4.575000 158.011875 0.110139
4.580000 158.090900 0.110124
4.585000 158.169966 0.110109
4.590000 158.249070 0.110093
4.595000 158.328215 0.110078
4.600000 158.407398 0.110063
4.605000 158.486622 0.110048
4.610000 158.565885 0.110033
4.615000 158.645188 0.110018
4.620000 158.724530 0.110003
4.625000 158.803912 0.109988
4.630000 158.883334 0.109973
4.635000 158.962796 0.109958
4.640000 159.042297 0.109943
4.645000 159.121838 0.109928
4.650000 159.201419 0.109913
4.655000 159.281040 0.109898
4.660000 159.360700 0.109884
4.665000 159.440400 0.109869
4.670000 159.520140 0.109854
4.675000 159.599920 0.109839
4.680000 159.679740 0.109825
4.685000 159.759600 0.109810
4.690000 159.839500 0.109795
4.695000 159.919440 0.109780
4.700000 159.999419 0.109766
4.705000 160.079439 0.109751
4.710000 160.159499 0.109736
4.715000 160.239599 0.109722
4.720000 160.319738 0.109707
4.725000 160.399918 0.109693
4.730000 160.480138 0.109678
4.735000 160.560398 0.109664
4.740000 160.640699 0.109649
4.745000 160.721039 0.109635
4.750000 160.801420 0.109620
4.755000 160.881841 0.109606
4.760000 160.962302 0.109592
4.765000 161.042803 0.109577
4.770000 161.123344 0.109563
4.775000 161.203926 0.109548
4.780000 161.284548 0.109534
4.785000 161.365211 0.109520
4.790000 161.445914 0.109506
4.795000 161.526657 0.109491
4.800000 161.607440 0.109477
4.805000 161.688264 0.109463
4.810000 161.769128 0.109449
4.815000 161.850033 0.109435
4.820000 161.930979 0.109420
4.825000 162.011964 0.109406
4.830000 162.092991 0.109392
4.835000 162.174057 0.109378
4.840000 162.255165 0.109364
4.845000 162.336312 0.109350
4.850000 162.417501 0.109336
4.855000 162.498730 0.109322
4.860000 162.580000 0.109308
4.865000 162.661310 0.109294
4.870000 162.742661 0.109280
4.875000 162.824053 0.109266
4.880000 162.905485 0.109252
4.885000 162.986958 0.109238
4.890000 163.068472 0.109225
4.895000 163.150027 0.109211
4.900000 163.231622 0.109197
4.905000 163.313258 0.109183
4.910000 163.394935 0.109169
4.915000 163.476653 0.109156
4.920000 163.558412 0.109142
4.925000 163.640212 0.109128
4.930000 163.722052 0.109115
4.935000 163.803934 0.109101
4.940000 163.885856 0.109087
4.945000 163.967819 0.109074
4.950000 164.049824 0.109060
4.955000 164.131869 0.109047
4.960000 164.213956 0.109033
4.965000 164.296083 0.109019
4.970000 164.378252 0.109006
4.975000 164.460462 0.108992
4.980000 164.542712 0.108979
4.985000 164.625004 0.108965
4.990000 164.707337 0.108952
4.995000 164.789712 0.108939
5.000000 164.872127 0.108925
5.005000 164.954584 0.108912
5.010000 165.037082 0.108898
5.015000 165.119621 0.108885
5.020000 165.202201 0.108872
5.025000 165.284823 0.108859
5.030000 165.367486 0.108845
5.035000 165.450191 0.108832
5.040000 165.532936 0.108819
5.045000 165.615723 0.108806
5.050000 165.698552 0.108792
5.055000 165.781422 0.108779
5.060000 165.864333 0.108766
5.065000 165.947286 0.108753
5.070000 166.030281 0.108740
5.075000 166.113317 0.108727
5.080000 166.196394 0.108714
5.085000 166.279513 0.108700
5.090000 166.362674 0.108687
5.095000 166.445876 0.108674
5.100000 166.529119 0.108661
5.105000 166.612405 0.108648
5.110000 166.695732 0.108635
5.115000 166.779101 0.108623
5.120000 166.862511 0.108610
5.125000 166.945963 0.108597
5.130000 167.029457 0.108584
5.135000 167.112993 0.108571
5.140000 167.196570 0.108558
5.145000 167.280189 0.108545
5.150000 167.363850 0.108532
5.155000 167.447553 0.108520
5.160000 167.531298 0.108507
5.165000 167.615084 0.108494
5.170000 167.698913 0.108481
5.175000 167.782783 0.108469
5.180000 167.866696 0.108456
5.185000 167.950650 0.108443
5.190000 168.034646 0.108431
5.195000 168.118685 0.108418
5.200000 168.202765 0.108405
5.205000 168.286887 0.108393
5.210000 168.371052 0.108380
5.215000 168.455258 0.108368
5.220000 168.539507 0.108355
5.225000 168.623798 0.108343
5.230000 168.708131 0.108330
5.235000 168.792506 0.108318
5.240000 168.876923 0.108305
5.245000 168.961383 0.108293
5.250000 169.045885 0.108280
5.255000 169.130429 0.108268
5.260000 169.215015 0.108255
5.265000 169.299644 0.108243
5.270000 169.384315 0.108231
5.275000 169.469028 0.108218
5.280000 169.553784 0.108206
5.285000 169.638582 0.108194
5.290000 169.723423 0.108182
5.295000 169.808305 0.108169
5.300000 169.893231 0.108157
5.305000 169.978199 0.108145
5.310000 170.063209 0.108133
5.315000 170.148262 0.108120
5.320000 170.233357 0.108108
5.325000 170.318495 0.108096
5.330000 170.403676 0.108084
5.335000 170.488899 0.108072
5.340000 170.574165 0.108060
5.345000 170.659473 0.108048
5.350000 170.744824 0.108036
5.355000 170.830218 0.108024
5.360000 170.915654 0.108012
5.365000 171.001134 0.108000
5.370000 171.086656 0.107988
5.375000 171.172220 0.107976
5.380000 171.257828 0.107964
5.385000 171.343478 0.107952
5.390000 171.429171 0.107940
5.395000 171.514907 0.107928
5.400000 171.600686 0.107916
5.405000 171.686508 0.107904
5.410000 171.772373 0.107892
5.415000 171.858280 0.107880
5.420000 171.944231 0.107869
5.425000 172.030225 0.107857
5.430000 172.116261 0.107845
5.435000 172.202341 0.107833
5.440000 172.288464 0.107822
5.445000 172.374629 0.107810
5.450000 172.460838 0.107798
5.455000 172.547090 0.107786
5.460000 172.633385 0.107775
5.465000 172.719724 0.107763
5.470000 172.806105 0.107751
5.475000 172.892530 0.107740
5.480000 172.978998 0.107728
5.485000 173.065509 0.107717
5.490000 173.152063 0.107705
5.495000 173.238661 0.107694
5.500000 173.325302 0.107682
5.505000 173.411986 0.107670
5.510000 173.498714 0.107659
5.515000 173.585485 0.107648
5.520000 173.672299 0.107636
5.525000 173.759157 0.107625
5.530000 173.846058 0.107613
5.535000 173.933003 0.107602
5.540000 174.019991 0.107590
5.545000 174.107023 0.107579
5.550000 174.194098 0.107568
5.555000 174.281217 0.107556
5.560000 174.368380 0.107545
5.565000 174.455586 0.107534
5.570000 174.542835 0.107522
5.575000 174.630129 0.107511
5.580000 174.717465 0.107500
5.585000 174.804846 0.107489
5.590000 174.892270 0.107477
5.595000 174.979738 0.107466
5.600000 175.067250 0.107455
5.605000 175.154806 0.107444
5.610000 175.242405 0.107433
5.615000 175.330048 0.107421
5.620000 175.417735 0.107410
5.625000 175.505466 0.107399
5.630000 175.593240 0.107388
5.635000 175.681059 0.107377
5.640000 175.768921 0.107366
5.645000 175.856828 0.107355
5.650000 175.944778 0.107344
5.655000 176.032773 0.107333
5.660000 176.120811 0.107322
5.665000 176.208893 0.107311
5.670000 176.297020 0.107300
5.675000 176.385191 0.107289
5.680000 176.473405 0.107278
5.685000 176.561664 0.107267
5.690000 176.649967 0.107256
5.695000 176.738314 0.107245
5.700000 176.826705 0.107235
5.705000 176.915141 0.107224
5.710000 177.003620 0.107213
5.715000 177.092144 0.107202
5.720000 177.180712 0.107191
5.725000 177.269325 0.107181
5.730000 177.357982 0.107170
5.735000 177.446683 0.107159
5.740000 177.535428 0.107148
5.745000 177.624218 0.107138
5.750000 177.713053 0.107127
5.755000 177.801931 0.107116
5.760000 177.890855 0.107106
5.765000 177.979822 0.107095
5.770000 178.068834 0.107084
5.775000 178.157891 0.107074
5.780000 178.246992 0.107063
5.785000 178.336138 0.107052
5.790000 178.425329 0.107042
5.795000 178.514563 0.107031
5.800000 178.603843 0.107021
5.805000 178.693167 0.107010
5.810000 178.782536 0.107000
5.815000 178.871950 0.106989
5.820000 178.961408 0.106979
5.825000 179.050911 0.106968
5.830000 179.140459 0.106958
5.835000 179.230052 0.106947
5.840000 179.319689 0.106937
5.845000 179.409371 0.106927
5.850000 179.499099 0.106916
5.855000 179.588871 0.106906
5.860000 179.678687 0.106896
5.865000 179.768549 0.106885
5.870000 179.858456 0.106875
5.875000 179.948408 0.106865
5.880000 180.038404 0.106854
5.885000 180.128446 0.106844
5.890000 180.218533 0.106834
5.895000 180.308665 0.106824
5.900000 180.398842 0.106813
5.905000 180.489064 0.106803
5.910000 180.579331 0.106793
5.915000 180.669643 0.106783
5.920000 180.760000 0.106773
5.925000 180.850403 0.106762
5.930000 180.940851 0.106752
5.935000 181.031344 0.106742
5.940000 181.121882 0.106732
5.945000 181.212466 0.106722
5.950000 181.303094 0.106712
5.955000 181.393769 0.106702
5.960000 181.484488 0.106692
5.965000 181.575253 0.106682
5.970000 181.666064 0.106672
